id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
78,Yvelines,7800004,78146,Chatou,0005,78146_0005,Chatou - 0005,1365,1072,"78,53%",293,"21,47%",1060,"77,66%","98,88%",9,"0,66%","0,84%",3,"0,22%","0,28%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0006,78146_0006,Chatou - 0006,933,711,"76,21%",222,"23,79%",697,"74,71%","98,03%",13,"1,39%","1,83%",1,"0,11%","0,14%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0007,78146_0007,Chatou - 0007,1080,779,"72,13%",301,"27,87%",758,"70,19%","97,30%",15,"1,39%","1,93%",6,"0,56%","0,77%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0008,78146_0008,Chatou - 0008,1077,775,"71,96%",302,"28,04%",750,"69,64%","96,77%",23,"2,14%","2,97%",2,"0,19%","0,26%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0009,78146_0009,Chatou - 0009,1292,887,"68,65%",405,"31,35%",876,"67,80%","98,76%",10,"0,77%","1,13%",1,"0,08%","0,11%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0010,78146_0010,Chatou - 0010,1251,919,"73,46%",332,"26,54%",904,"72,26%","98,37%",11,"0,88%","1,20%",4,"0,32%","0,44%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0011,78146_0011,Chatou - 0011,1353,952,"70,36%",401,"29,64%",932,"68,88%","97,90%",13,"0,96%","1,37%",7,"0,52%","0,74%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0012,78146_0012,Chatou - 0012,1180,841,"71,27%",339,"28,73%",827,"70,08%","98,34%",12,"1,02%","1,43%",2,"0,17%","0,24%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0013,78146_0013,Chatou - 0013,1135,788,"69,43%",347,"30,57%",770,"67,84%","97,72%",17,"1,50%","2,16%",1,"0,09%","0,13%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0014,78146_0014,Chatou - 0014,1220,895,"73,36%",325,"26,64%",875,"71,72%","97,77%",18,"1,48%","2,01%",2,"0,16%","0,22%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0015,78146_0015,Chatou - 0015,1191,799,"67,09%",392,"32,91%",778,"65,32%","97,37%",20,"1,68%","2,50%",1,"0,08%","0,13%",% Voix/exprimés 16,
78,Yvelines,7800004,78146,Chatou,0016,78146_0016,Chatou - 0016,1173,794,"67,69%",379,"32,31%",773,"65,90%","97,36%",11,"0,94%","1,39%",10,"0,85%","1,26%",% Voix/exprimés 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0001,78190_0001,Croissy-sur-Seine - 0001,987,771,"78,12%",216,"21,88%",755,"76,49%","97,92%",10,"1,01%","1,30%",6,"0,61%","0,78%",% Voix/exprimés 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0002,78190_0002,Croissy-sur-Seine - 0002,1119,838,"74,89%",281,"25,11%",828,"73,99%","98,81%",9,"0,80%","1,07%",1,"0,09%","0,12%",% Voix/exprimés 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0003,78190_0003,Croissy-sur-Seine - 0003,1179,942,"79,90%",237,"20,10%",922,"78,20%","97,88%",15,"1,27%","1,59%",5,"0,42%","0,53%",% Voix/exprimés 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0004,78190_0004,Croissy-sur-Seine - 0004,978,750,"76,69%",228,"23,31%",741,"75,77%","98,80%",9,"0,92%","1,20%",0,"0,00%","0,00%",% Voix/exprimés 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0005,78190_0005,Croissy-sur-Seine - 0005,1148,817,"71,17%",331,"28,83%",802,"69,86%","98,16%",12,"1,05%","1,47%",3,"0,26%","0,37%",% Voix/exprimés 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0006,78190_0006,Croissy-sur-Seine - 0006,1134,892,"78,66%",242,"21,34%",877,"77,34%","98,32%",10,"0,88%","1,12%",5,"0,44%","0,56%",% Voix/exprimés 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0007,78190_0007,Croissy-sur-Seine - 0007,1117,785,"70,28%",332,"29,72%",775,"69,38%","98,73%",8,"0,72%","1,02%",2,"0,18%","0,25%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0001,78311_0001,Houilles - 0001,1293,880,"68,06%",413,"31,94%",868,"67,13%","98,64%",12,"0,93%","1,36%",0,"0,00%","0,00%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0002,78311_0002,Houilles - 0002,1343,972,"72,38%",371,"27,62%",951,"70,81%","97,84%",12,"0,89%","1,23%",9,"0,67%","0,93%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0003,78311_0003,Houilles - 0003,1404,1067,"76,00%",337,"24,00%",1053,"75,00%","98,69%",12,"0,85%","1,12%",2,"0,14%","0,19%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0004,78311_0004,Houilles - 0004,1324,959,"72,43%",365,"27,57%",944,"71,30%","98,44%",12,"0,91%","1,25%",3,"0,23%","0,31%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0005,78311_0005,Houilles - 0005,1224,847,"69,20%",377,"30,80%",824,"67,32%","97,28%",17,"1,39%","2,01%",6,"0,49%","0,71%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0006,78311_0006,Houilles - 0006,1345,928,"69,00%",417,"31,00%",906,"67,36%","97,63%",15,"1,12%","1,62%",7,"0,52%","0,75%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0007,78311_0007,Houilles - 0007,1384,1007,"72,76%",377,"27,24%",974,"70,38%","96,72%",22,"1,59%","2,18%",11,"0,79%","1,09%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0008,78311_0008,Houilles - 0008,1219,878,"72,03%",341,"27,97%",859,"70,47%","97,84%",15,"1,23%","1,71%",4,"0,33%","0,46%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0009,78311_0009,Houilles - 0009,1164,807,"69,33%",357,"30,67%",781,"67,10%","96,78%",19,"1,63%","2,35%",7,"0,60%","0,87%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0010,78311_0010,Houilles - 0010,1614,1099,"68,09%",515,"31,91%",1073,"66,48%","97,63%",20,"1,24%","1,82%",6,"0,37%","0,55%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0011,78311_0011,Houilles - 0011,1337,971,"72,63%",366,"27,37%",956,"71,50%","98,46%",12,"0,90%","1,24%",3,"0,22%","0,31%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0012,78311_0012,Houilles - 0012,1475,1062,"72,00%",413,"28,00%",1038,"70,37%","97,74%",17,"1,15%","1,60%",7,"0,47%","0,66%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0013,78311_0013,Houilles - 0013,1577,1135,"71,97%",442,"28,03%",1116,"70,77%","98,33%",9,"0,57%","0,79%",10,"0,63%","0,88%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0014,78311_0014,Houilles - 0014,1837,1300,"70,77%",537,"29,23%",1278,"69,57%","98,31%",14,"0,76%","1,08%",8,"0,44%","0,62%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0015,78311_0015,Houilles - 0015,1332,969,"72,75%",363,"27,25%",941,"70,65%","97,11%",25,"1,88%","2,58%",3,"0,23%","0,31%",% Voix/exprimés 16,
78,Yvelines,7800004,78311,Houilles,0016,78311_0016,Houilles - 0016,1398,1029,"73,61%",369,"26,39%",1006,"71,96%","97,76%",19,"1,36%","1,85%",4,"0,29%","0,39%",% Voix/exprimés 16,
78,Yvelines,7800004,78350,Louveciennes,0001,78350_0001,Louveciennes - 0001,1055,844,"80,00%",211,"20,00%",830,"78,67%","98,34%",10,"0,95%","1,18%",4,"0,38%","0,47%",% Voix/exprimés 16,
78,Yvelines,7800004,78350,Louveciennes,0002,78350_0002,Louveciennes - 0002,1075,786,"73,12%",289,"26,88%",777,"72,28%","98,85%",7,"0,65%","0,89%",2,"0,19%","0,25%",% Voix/exprimés 16,
78,Yvelines,7800004,78350,Louveciennes,0003,78350_0003,Louveciennes - 0003,1154,928,"80,42%",226,"19,58%",913,"79,12%","98,38%",11,"0,95%","1,19%",4,"0,35%","0,43%",% Voix/exprimés 16,
78,Yvelines,7800004,78350,Louveciennes,0004,78350_0004,Louveciennes - 0004,1051,788,"74,98%",263,"25,02%",777,"73,93%","98,60%",8,"0,76%","1,02%",3,"0,29%","0,38%",% Voix/exprimés 16,
78,Yvelines,7800004,78350,Louveciennes,0005,78350_0005,Louveciennes - 0005,912,691,"75,77%",221,"24,23%",679,"74,45%","98,26%",9,"0,99%","1,30%",3,"0,33%","0,43%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0001,78372_0001,Marly-le-Roi - 0001,1028,738,"71,79%",290,"28,21%",722,"70,23%","97,83%",14,"1,36%","1,90%",2,"0,19%","0,27%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0002,78372_0002,Marly-le-Roi - 0002,1023,789,"77,13%",234,"22,87%",780,"76,25%","98,86%",7,"0,68%","0,89%",2,"0,20%","0,25%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0003,78372_0003,Marly-le-Roi - 0003,1153,820,"71,12%",333,"28,88%",797,"69,12%","97,20%",19,"1,65%","2,32%",4,"0,35%","0,49%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0004,78372_0004,Marly-le-Roi - 0004,1123,779,"69,37%",344,"30,63%",757,"67,41%","97,18%",17,"1,51%","2,18%",5,"0,45%","0,64%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0005,78372_0005,Marly-le-Roi - 0005,1020,735,"72,06%",285,"27,94%",723,"70,88%","98,37%",9,"0,88%","1,22%",3,"0,29%","0,41%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0006,78372_0006,Marly-le-Roi - 0006,1089,794,"72,91%",295,"27,09%",782,"71,81%","98,49%",8,"0,73%","1,01%",4,"0,37%","0,50%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0007,78372_0007,Marly-le-Roi - 0007,764,592,"77,49%",172,"22,51%",583,"76,31%","98,48%",5,"0,65%","0,84%",4,"0,52%","0,68%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0008,78372_0008,Marly-le-Roi - 0008,813,603,"74,17%",210,"25,83%",591,"72,69%","98,01%",10,"1,23%","1,66%",2,"0,25%","0,33%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0009,78372_0009,Marly-le-Roi - 0009,936,722,"77,14%",214,"22,86%",711,"75,96%","98,48%",8,"0,85%","1,11%",3,"0,32%","0,42%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0010,78372_0010,Marly-le-Roi - 0010,1087,818,"75,25%",269,"24,75%",808,"74,33%","98,78%",7,"0,64%","0,86%",3,"0,28%","0,37%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0011,78372_0011,Marly-le-Roi - 0011,776,571,"73,58%",205,"26,42%",560,"72,16%","98,07%",5,"0,64%","0,88%",6,"0,77%","1,05%",% Voix/exprimés 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0012,78372_0012,Marly-le-Roi - 0012,1348,1050,"77,89%",298,"22,11%",1036,"76,85%","98,67%",12,"0,89%","1,14%",2,"0,15%","0,19%",% Voix/exprimés 16,
78,Yvelines,7800004,78502,Le Port-Marly,0001,78502_0001,Le Port-Marly - 0001,1659,1121,"67,57%",538,"32,43%",1086,"65,46%","96,88%",19,"1,15%","1,69%",16,"0,96%","1,43%",% Voix/exprimés 16,
78,Yvelines,7800004,78502,Le Port-Marly,0002,78502_0002,Le Port-Marly - 0002,1368,900,"65,79%",468,"34,21%",890,"65,06%","98,89%",8,"0,58%","0,89%",2,"0,15%","0,22%",% Voix/exprimés 16,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0001,78124_0001,Carrières-sur-Seine - 0001,1188,895,"75,34%",293,"24,66%",879,"73,99%","98,21%",13,"1,09%","1,45%",3,"0,25%","0,34%",Elu 16,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0002,78124_0002,Carrières-sur-Seine - 0002,974,778,"79,88%",196,"20,12%",771,"79,16%","99,10%",7,"0,72%","0,90%",0,"0,00%","0,00%",Elu 16,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0003,78124_0003,Carrières-sur-Seine - 0003,1018,542,"53,24%",476,"46,76%",534,"52,46%","98,52%",6,"0,59%","1,11%",2,"0,20%","0,37%",Elu 16,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0004,78124_0004,Carrières-sur-Seine - 0004,1068,728,"68,16%",340,"31,84%",717,"67,13%","98,49%",8,"0,75%","1,10%",3,"0,28%","0,41%",Elu 16,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0005,78124_0005,Carrières-sur-Seine - 0005,1134,806,"71,08%",328,"28,92%",799,"70,46%","99,13%",6,"0,53%","0,74%",1,"0,09%","0,12%",Elu 16,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0006,78124_0006,Carrières-sur-Seine - 0006,957,768,"80,25%",189,"19,75%",756,"79,00%","98,44%",7,"0,73%","0,91%",5,"0,52%","0,65%",Elu 16,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0007,78124_0007,Carrières-sur-Seine - 0007,1038,841,"81,02%",197,"18,98%",826,"79,58%","98,22%",12,"1,16%","1,43%",3,"0,29%","0,36%",Elu 16,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0008,78124_0008,Carrières-sur-Seine - 0008,1153,857,"74,33%",296,"25,67%",841,"72,94%","98,13%",13,"1,13%","1,52%",3,"0,26%","0,35%",Elu 16,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0009,78124_0009,Carrières-sur-Seine - 0009,1327,1028,"77,47%",299,"22,53%",1003,"75,58%","97,57%",16,"1,21%","1,56%",9,"0,68%","0,88%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0001,78146_0001,Chatou - 0001,1206,946,"78,44%",260,"21,56%",937,"77,69%","99,05%",8,"0,66%","0,85%",1,"0,08%","0,11%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0002,78146_0002,Chatou - 0002,1327,988,"74,45%",339,"25,55%",977,"73,62%","98,89%",10,"0,75%","1,01%",1,"0,08%","0,10%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0003,78146_0003,Chatou - 0003,1353,1057,"78,12%",296,"21,88%",1046,"77,31%","98,96%",9,"0,67%","0,85%",2,"0,15%","0,19%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0004,78146_0004,Chatou - 0004,1329,1049,"78,93%",280,"21,07%",1031,"77,58%","98,28%",11,"0,83%","1,05%",7,"0,53%","0,67%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0005,78146_0005,Chatou - 0005,1365,1072,"78,53%",293,"21,47%",1060,"77,66%","98,88%",9,"0,66%","0,84%",3,"0,22%","0,28%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0006,78146_0006,Chatou - 0006,933,711,"76,21%",222,"23,79%",697,"74,71%","98,03%",13,"1,39%","1,83%",1,"0,11%","0,14%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0007,78146_0007,Chatou - 0007,1080,779,"72,13%",301,"27,87%",758,"70,19%","97,30%",15,"1,39%","1,93%",6,"0,56%","0,77%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0008,78146_0008,Chatou - 0008,1077,775,"71,96%",302,"28,04%",750,"69,64%","96,77%",23,"2,14%","2,97%",2,"0,19%","0,26%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0009,78146_0009,Chatou - 0009,1292,887,"68,65%",405,"31,35%",876,"67,80%","98,76%",10,"0,77%","1,13%",1,"0,08%","0,11%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0010,78146_0010,Chatou - 0010,1251,919,"73,46%",332,"26,54%",904,"72,26%","98,37%",11,"0,88%","1,20%",4,"0,32%","0,44%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0011,78146_0011,Chatou - 0011,1353,952,"70,36%",401,"29,64%",932,"68,88%","97,90%",13,"0,96%","1,37%",7,"0,52%","0,74%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0012,78146_0012,Chatou - 0012,1180,841,"71,27%",339,"28,73%",827,"70,08%","98,34%",12,"1,02%","1,43%",2,"0,17%","0,24%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0013,78146_0013,Chatou - 0013,1135,788,"69,43%",347,"30,57%",770,"67,84%","97,72%",17,"1,50%","2,16%",1,"0,09%","0,13%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0014,78146_0014,Chatou - 0014,1220,895,"73,36%",325,"26,64%",875,"71,72%","97,77%",18,"1,48%","2,01%",2,"0,16%","0,22%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0015,78146_0015,Chatou - 0015,1191,799,"67,09%",392,"32,91%",778,"65,32%","97,37%",20,"1,68%","2,50%",1,"0,08%","0,13%",Elu 16,
78,Yvelines,7800004,78146,Chatou,0016,78146_0016,Chatou - 0016,1173,794,"67,69%",379,"32,31%",773,"65,90%","97,36%",11,"0,94%","1,39%",10,"0,85%","1,26%",Elu 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0001,78190_0001,Croissy-sur-Seine - 0001,987,771,"78,12%",216,"21,88%",755,"76,49%","97,92%",10,"1,01%","1,30%",6,"0,61%","0,78%",Elu 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0002,78190_0002,Croissy-sur-Seine - 0002,1119,838,"74,89%",281,"25,11%",828,"73,99%","98,81%",9,"0,80%","1,07%",1,"0,09%","0,12%",Elu 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0003,78190_0003,Croissy-sur-Seine - 0003,1179,942,"79,90%",237,"20,10%",922,"78,20%","97,88%",15,"1,27%","1,59%",5,"0,42%","0,53%",Elu 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0004,78190_0004,Croissy-sur-Seine - 0004,978,750,"76,69%",228,"23,31%",741,"75,77%","98,80%",9,"0,92%","1,20%",0,"0,00%","0,00%",Elu 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0005,78190_0005,Croissy-sur-Seine - 0005,1148,817,"71,17%",331,"28,83%",802,"69,86%","98,16%",12,"1,05%","1,47%",3,"0,26%","0,37%",Elu 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0006,78190_0006,Croissy-sur-Seine - 0006,1134,892,"78,66%",242,"21,34%",877,"77,34%","98,32%",10,"0,88%","1,12%",5,"0,44%","0,56%",Elu 16,
78,Yvelines,7800004,78190,Croissy-sur-Seine,0007,78190_0007,Croissy-sur-Seine - 0007,1117,785,"70,28%",332,"29,72%",775,"69,38%","98,73%",8,"0,72%","1,02%",2,"0,18%","0,25%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0001,78311_0001,Houilles - 0001,1293,880,"68,06%",413,"31,94%",868,"67,13%","98,64%",12,"0,93%","1,36%",0,"0,00%","0,00%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0002,78311_0002,Houilles - 0002,1343,972,"72,38%",371,"27,62%",951,"70,81%","97,84%",12,"0,89%","1,23%",9,"0,67%","0,93%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0003,78311_0003,Houilles - 0003,1404,1067,"76,00%",337,"24,00%",1053,"75,00%","98,69%",12,"0,85%","1,12%",2,"0,14%","0,19%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0004,78311_0004,Houilles - 0004,1324,959,"72,43%",365,"27,57%",944,"71,30%","98,44%",12,"0,91%","1,25%",3,"0,23%","0,31%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0005,78311_0005,Houilles - 0005,1224,847,"69,20%",377,"30,80%",824,"67,32%","97,28%",17,"1,39%","2,01%",6,"0,49%","0,71%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0006,78311_0006,Houilles - 0006,1345,928,"69,00%",417,"31,00%",906,"67,36%","97,63%",15,"1,12%","1,62%",7,"0,52%","0,75%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0007,78311_0007,Houilles - 0007,1384,1007,"72,76%",377,"27,24%",974,"70,38%","96,72%",22,"1,59%","2,18%",11,"0,79%","1,09%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0008,78311_0008,Houilles - 0008,1219,878,"72,03%",341,"27,97%",859,"70,47%","97,84%",15,"1,23%","1,71%",4,"0,33%","0,46%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0009,78311_0009,Houilles - 0009,1164,807,"69,33%",357,"30,67%",781,"67,10%","96,78%",19,"1,63%","2,35%",7,"0,60%","0,87%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0010,78311_0010,Houilles - 0010,1614,1099,"68,09%",515,"31,91%",1073,"66,48%","97,63%",20,"1,24%","1,82%",6,"0,37%","0,55%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0011,78311_0011,Houilles - 0011,1337,971,"72,63%",366,"27,37%",956,"71,50%","98,46%",12,"0,90%","1,24%",3,"0,22%","0,31%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0012,78311_0012,Houilles - 0012,1475,1062,"72,00%",413,"28,00%",1038,"70,37%","97,74%",17,"1,15%","1,60%",7,"0,47%","0,66%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0013,78311_0013,Houilles - 0013,1577,1135,"71,97%",442,"28,03%",1116,"70,77%","98,33%",9,"0,57%","0,79%",10,"0,63%","0,88%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0014,78311_0014,Houilles - 0014,1837,1300,"70,77%",537,"29,23%",1278,"69,57%","98,31%",14,"0,76%","1,08%",8,"0,44%","0,62%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0015,78311_0015,Houilles - 0015,1332,969,"72,75%",363,"27,25%",941,"70,65%","97,11%",25,"1,88%","2,58%",3,"0,23%","0,31%",Elu 16,
78,Yvelines,7800004,78311,Houilles,0016,78311_0016,Houilles - 0016,1398,1029,"73,61%",369,"26,39%",1006,"71,96%","97,76%",19,"1,36%","1,85%",4,"0,29%","0,39%",Elu 16,
78,Yvelines,7800004,78350,Louveciennes,0001,78350_0001,Louveciennes - 0001,1055,844,"80,00%",211,"20,00%",830,"78,67%","98,34%",10,"0,95%","1,18%",4,"0,38%","0,47%",Elu 16,
78,Yvelines,7800004,78350,Louveciennes,0002,78350_0002,Louveciennes - 0002,1075,786,"73,12%",289,"26,88%",777,"72,28%","98,85%",7,"0,65%","0,89%",2,"0,19%","0,25%",Elu 16,
78,Yvelines,7800004,78350,Louveciennes,0003,78350_0003,Louveciennes - 0003,1154,928,"80,42%",226,"19,58%",913,"79,12%","98,38%",11,"0,95%","1,19%",4,"0,35%","0,43%",Elu 16,
78,Yvelines,7800004,78350,Louveciennes,0004,78350_0004,Louveciennes - 0004,1051,788,"74,98%",263,"25,02%",777,"73,93%","98,60%",8,"0,76%","1,02%",3,"0,29%","0,38%",Elu 16,
78,Yvelines,7800004,78350,Louveciennes,0005,78350_0005,Louveciennes - 0005,912,691,"75,77%",221,"24,23%",679,"74,45%","98,26%",9,"0,99%","1,30%",3,"0,33%","0,43%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0001,78372_0001,Marly-le-Roi - 0001,1028,738,"71,79%",290,"28,21%",722,"70,23%","97,83%",14,"1,36%","1,90%",2,"0,19%","0,27%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0002,78372_0002,Marly-le-Roi - 0002,1023,789,"77,13%",234,"22,87%",780,"76,25%","98,86%",7,"0,68%","0,89%",2,"0,20%","0,25%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0003,78372_0003,Marly-le-Roi - 0003,1153,820,"71,12%",333,"28,88%",797,"69,12%","97,20%",19,"1,65%","2,32%",4,"0,35%","0,49%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0004,78372_0004,Marly-le-Roi - 0004,1123,779,"69,37%",344,"30,63%",757,"67,41%","97,18%",17,"1,51%","2,18%",5,"0,45%","0,64%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0005,78372_0005,Marly-le-Roi - 0005,1020,735,"72,06%",285,"27,94%",723,"70,88%","98,37%",9,"0,88%","1,22%",3,"0,29%","0,41%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0006,78372_0006,Marly-le-Roi - 0006,1089,794,"72,91%",295,"27,09%",782,"71,81%","98,49%",8,"0,73%","1,01%",4,"0,37%","0,50%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0007,78372_0007,Marly-le-Roi - 0007,764,592,"77,49%",172,"22,51%",583,"76,31%","98,48%",5,"0,65%","0,84%",4,"0,52%","0,68%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0008,78372_0008,Marly-le-Roi - 0008,813,603,"74,17%",210,"25,83%",591,"72,69%","98,01%",10,"1,23%","1,66%",2,"0,25%","0,33%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0009,78372_0009,Marly-le-Roi - 0009,936,722,"77,14%",214,"22,86%",711,"75,96%","98,48%",8,"0,85%","1,11%",3,"0,32%","0,42%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0010,78372_0010,Marly-le-Roi - 0010,1087,818,"75,25%",269,"24,75%",808,"74,33%","98,78%",7,"0,64%","0,86%",3,"0,28%","0,37%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0011,78372_0011,Marly-le-Roi - 0011,776,571,"73,58%",205,"26,42%",560,"72,16%","98,07%",5,"0,64%","0,88%",6,"0,77%","1,05%",Elu 16,
78,Yvelines,7800004,78372,Marly-le-Roi,0012,78372_0012,Marly-le-Roi - 0012,1348,1050,"77,89%",298,"22,11%",1036,"76,85%","98,67%",12,"0,89%","1,14%",2,"0,15%","0,19%",Elu 16,
78,Yvelines,7800004,78502,Le Port-Marly,0001,78502_0001,Le Port-Marly - 0001,1659,1121,"67,57%",538,"32,43%",1086,"65,46%","96,88%",19,"1,15%","1,69%",16,"0,96%","1,43%",Elu 16,
78,Yvelines,7800004,78502,Le Port-Marly,0002,78502_0002,Le Port-Marly - 0002,1368,900,"65,79%",468,"34,21%",890,"65,06%","98,89%",8,"0,58%","0,89%",2,"0,15%","0,22%",Elu 16,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0001,78124_0001,Carrières-sur-Seine - 0001,1188,895,"75,34%",293,"24,66%",879,"73,99%","98,21%",13,"1,09%","1,45%",3,"0,25%","0,34%",Numéro de panneau 17,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0002,78124_0002,Carrières-sur-Seine - 0002,974,778,"79,88%",196,"20,12%",771,"79,16%","99,10%",7,"0,72%","0,90%",0,"0,00%","0,00%",Numéro de panneau 17,
78,Yvelines,7800004,78124,Carrières-sur-Seine,0003,78124_0003,Carrières-sur-Seine - 0003,1018,542,"53,24%",476,"46,76%",534,"52,46%","98,52%",6,"0,59%","1,11%",2,"0,20%","0,37%",Numéro de panneau 17,
